n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,kb_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,kb_kf_intensity_ratio_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
12758,274.831,0.666,0.1394,0.021471471471471472,377.603299856528,0.7778627977044478,52.6379,0.0143,274.831,0.666,0.1394,0.00206,1.3471726200885568,0.14702025983863315,4.084236014975417,0.1090969401392302,0.5311494077535491,2.737422949826827,29,29
12759,274.831,0.666,0.1394,0.021471471471471472,377.603299856528,1.038409074605452,52.6379,0.0143,274.831,0.666,0.1394,0.00275,1.3475329237094846,0.14739966070156327,4.074121221063142,0.10881370377799852,0.5284605227335065,2.741321162082072,29,29
12760,274.831,0.666,0.152,0.021471471471471472,346.30197368421057,0.0,52.6379,0.0143,274.831,0.666,0.152,0.0,1.3497971792423449,0.14904172881780264,4.0506175599114655,0.11632245252930723,0.5721794123677922,2.8279497681400754,29,29
12761,274.831,0.666,0.152,0.021471471471471472,346.30197368421057,0.23825575789473688,52.6379,0.0143,274.831,0.666,0.152,0.000688,1.347762646572714,0.14802731507840247,4.0527889578732745,0.11553665546587047,0.5677444000337806,2.828735736101924,29,29
12762,274.831,0.666,0.152,0.021471471471471472,346.30197368421057,0.47616521381578947,52.6379,0.0143,274.831,0.666,0.152,0.001375,1.3362861362899932,0.14671266306951755,4.024083523024341,0.11637434360969323,0.5588683132803864,2.7754117448192477,29,29
12763,274.831,0.666,0.152,0.021471471471471472,346.30197368421057,0.7133820657894738,52.6379,0.0143,274.831,0.666,0.152,0.00206,1.3373652581074615,0.14507317720061044,4.008045629528548,0.11592112957991742,0.5565267517475702,2.7561007059740468,29,29
12764,274.831,0.666,0.152,0.021471471471471472,346.30197368421057,0.9523304276315789,52.6379,0.0143,274.831,0.666,0.152,0.00275,1.3251328248843948,0.14256012945469787,4.000228996081031,0.11530874251936293,0.534244471788686,2.6978876817708426,29,29
12765,274.831,0.666,0.1658,0.021471471471471472,317.478287092883,0.0,52.6379,0.0143,274.831,0.666,0.1658,0.0,1.3652895317392364,0.15033539619016428,4.058298284210013,0.12258511646258252,0.6154836190129052,2.969961536182123,29,29
12766,274.831,0.666,0.1658,0.021471471471471472,317.478287092883,0.2184250615199035,52.6379,0.0143,274.831,0.666,0.1658,0.000688,1.3480903164846711,0.1471125883210276,4.016408818336805,0.12318208805894104,0.6039168693652054,2.902051773442971,29,29
12767,274.831,0.666,0.1658,0.021471471471471472,317.478287092883,0.4365326447527141,52.6379,0.0143,274.831,0.666,0.1658,0.001375,1.3489757711780512,0.1458434376460963,4.0301630740843954,0.12195485148435797,0.5957926011827926,2.8879027909795076,29,29
12768,274.831,0.666,0.1658,0.021471471471471472,317.478287092883,0.654005271411339,52.6379,0.0143,274.831,0.666,0.1658,0.00206,1.3395982907361155,0.1456945869979763,4.0052698241563,0.12295774964961219,0.5909416121721224,2.862444681175064,29,29
12769,274.831,0.666,0.1658,0.021471471471471472,317.478287092883,0.8730652895054282,52.6379,0.0143,274.831,0.666,0.1658,0.00275,1.3371398802647776,0.14343777402787808,4.005555824529255,0.12102135659527305,0.5793169448989948,2.8251642757343443,29,29
12770,274.831,0.666,0.1808,0.021471471471471472,291.13882743362836,0.0,52.6379,0.0143,274.831,0.666,0.1808,0.0,1.3961220484852421,0.1525174416255839,4.091134744194351,0.12866568456135413,0.6772003973249126,3.190461675228349,29,29
12771,274.831,0.666,0.1808,0.021471471471471472,291.13882743362836,0.20030351327433632,52.6379,0.0143,274.831,0.666,0.1808,0.000688,1.3887303334510892,0.15118131555283928,4.0928120401057635,0.12833684745271773,0.6678043723752202,3.151607978077773,29,29
12772,274.831,0.666,0.1808,0.021471471471471472,291.13882743362836,0.40031588772123894,52.6379,0.0143,274.831,0.666,0.1808,0.001375,1.3830971815205142,0.1502006628505358,4.0932304083156,0.12807861997064598,0.6592178934008383,3.125915014037746,29,29
12773,274.831,0.666,0.1808,0.021471471471471472,291.13882743362836,0.5997459845132744,52.6379,0.0143,274.831,0.666,0.1808,0.00206,1.384815076748023,0.14968358647195934,4.0817554992022504,0.12703923230277125,0.651795402826258,3.0985714897067105,29,29
12774,274.831,0.666,0.1808,0.021471471471471472,291.13882743362836,0.8006317754424779,52.6379,0.0143,274.831,0.666,0.1808,0.00275,1.3782097560770572,0.14763096085572985,4.07753910388541,0.12748797605430218,0.640212661003994,3.046969688123677,29,29
12775,274.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,0.0,52.6379,0.0143,274.831,0.7263,0.1278,0.0,1.4620026091571527,0.16507942888911936,4.477358140466828,0.10140898296597911,0.6260379054888959,3.278005595677108,29,29
12776,274.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,0.2833714804381847,52.6379,0.0143,274.831,0.7263,0.1278,0.000688,1.4555444143154348,0.1626934959198272,4.431242280260383,0.10113621757350615,0.6136224070812958,3.220668418268075,29,29
12777,274.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,0.5663310837245696,52.6379,0.0143,274.831,0.7263,0.1278,0.001375,1.4492975654873776,0.16306770167854193,4.4272321600848015,0.10114855539023117,0.6047259235371981,3.1971978723889696,29,29
12778,274.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,0.8484669327073554,52.6379,0.0143,274.831,0.7263,0.1278,0.00206,1.458188921250459,0.16222719168328759,4.430331695006744,0.09948454113836801,0.6109501959508983,3.225636713090223,29,29
12779,274.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,1.1326621674491393,52.6379,0.0143,274.831,0.7263,0.1278,0.00275,1.456411631289641,0.16124162300219785,4.427427271442553,0.09825913597619805,0.6041084008535388,3.2100141546422822,29,29
12780,274.831,0.7263,0.1394,0.01968883381522787,377.603299856528,0.0,52.6379,0.0143,274.831,0.7263,0.1394,0.0,1.3972838020773921,0.15625190129888045,4.2344729946910995,0.10715354638637144,0.5924802503453676,3.028390617417092,29,29
12781,274.831,0.7263,0.1394,0.01968883381522787,377.603299856528,0.2597910703012913,52.6379,0.0143,274.831,0.7263,0.1394,0.000688,1.402570871695729,0.15437406914907736,4.220032466124167,0.103529154752969,0.578194976089136,3.0135501792140404,29,29
12782,274.831,0.7263,0.1394,0.01968883381522787,377.603299856528,0.519204537302726,52.6379,0.0143,274.831,0.7263,0.1394,0.001375,1.3915512825848122,0.15272738415939036,4.202922974739777,0.10365967886698685,0.5673834041365353,2.9726783273004322,29,29
12783,274.831,0.7263,0.1394,0.01968883381522787,377.603299856528,0.7778627977044478,52.6379,0.0143,274.831,0.7263,0.1394,0.00206,1.3922998000365738,0.1517613014307256,4.209980601639917,0.10314879177021721,0.5667095898747102,2.976278156557167,29,29
12784,274.831,0.7263,0.1394,0.01968883381522787,377.603299856528,1.038409074605452,52.6379,0.0143,274.831,0.7263,0.1394,0.00275,1.3841963687112075,0.1503442979873327,4.19959168663076,0.10308359470788249,0.5566133226964783,2.9334444003018443,29,29
12785,274.831,0.7263,0.152,0.01968883381522787,346.30197368421057,0.0,52.6379,0.0143,274.831,0.7263,0.152,0.0,1.3791527970203492,0.15207982725532476,4.141872351136677,0.11151601801024624,0.6038331124789132,3.0225467448663057,29,29
12786,274.831,0.7263,0.152,0.01968883381522787,346.30197368421057,0.23825575789473688,52.6379,0.0143,274.831,0.7263,0.152,0.000688,1.3780534388709524,0.15108172920051294,4.118234466883936,0.11052077476585147,0.5932513737057233,2.9928963759255245,29,29
12787,274.831,0.7263,0.152,0.01968883381522787,346.30197368421057,0.47616521381578947,52.6379,0.0143,274.831,0.7263,0.152,0.001375,1.3655154160616438,0.14792538470532832,4.105865494700969,0.1111143792871044,0.5821085046843678,2.9186060242433833,29,29
12788,274.831,0.7263,0.152,0.01968883381522787,346.30197368421057,0.7133820657894738,52.6379,0.0143,274.831,0.7263,0.152,0.00206,1.3676484363222297,0.14832242829852335,4.103620553810108,0.11104943516145457,0.5832521045761168,2.945051457594038,29,29
12789,274.831,0.7263,0.152,0.01968883381522787,346.30197368421057,0.9523304276315789,52.6379,0.0143,274.831,0.7263,0.152,0.00275,1.3635213408837894,0.14690157874842477,4.097905219479283,0.10958720254674882,0.5711032565934926,2.904827117171155,29,29
12790,274.831,0.7263,0.1658,0.01968883381522787,317.478287092883,0.0,52.6379,0.0143,274.831,0.7263,0.1658,0.0,1.3802509893359607,0.15120356101733495,4.118865230723218,0.11839573289618016,0.6347720699166163,3.0855543762657214,29,29
12791,274.831,0.7263,0.1658,0.01968883381522787,317.478287092883,0.2184250615199035,52.6379,0.0143,274.831,0.7263,0.1658,0.000688,1.3785808320796158,0.15031877732429882,4.087865358783222,0.11807415269668461,0.6311681310850326,3.069711028754626,29,29
12792,274.831,0.7263,0.1658,0.01968883381522787,317.478287092883,0.4365326447527141,52.6379,0.0143,274.831,0.7263,0.1658,0.001375,1.3722435869907526,0.14993521948384503,4.088727829218039,0.11772972323822033,0.6176454727100503,3.0122890878488167,29,29
12793,274.831,0.7263,0.1658,0.01968883381522787,317.478287092883,0.654005271411339,52.6379,0.0143,274.831,0.7263,0.1658,0.00206,1.3648914824939997,0.1476508538722781,4.078907611378314,0.1172439234392626,0.6085445588629426,2.983748965570722,29,29
12794,274.831,0.7263,0.1658,0.01968883381522787,317.478287092883,0.8730652895054282,52.6379,0.0143,274.831,0.7263,0.1658,0.00275,1.3639649437532837,0.14664840581394825,4.078374980184744,0.11776443565204438,0.6115138779415882,3.0004775884809276,29,29
12795,274.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,0.0,52.6379,0.0143,274.831,0.7263,0.1808,0.0,1.415665343571167,0.15377176401421397,4.1639421867853565,0.12450646744906776,0.6964007071550217,3.315199358976253,29,29
12796,274.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,0.20030351327433632,52.6379,0.0143,274.831,0.7263,0.1808,0.000688,1.4138030672290962,0.1526976130682046,4.149329107640551,0.12302944356858915,0.6844980407699226,3.2690426289444887,29,29
12797,274.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,0.40031588772123894,52.6379,0.0143,274.831,0.7263,0.1808,0.001375,1.4075560977564257,0.15225414944467,4.147656163819892,0.12243824471045318,0.6765296704583461,3.248025038587639,29,29
12798,274.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,0.5997459845132744,52.6379,0.0143,274.831,0.7263,0.1808,0.00206,1.3980998276803727,0.15106711041300616,4.146148338175106,0.12193334515298847,0.6639617649922258,3.190339778870085,29,29
12799,274.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,0.8006317754424779,52.6379,0.0143,274.831,0.7263,0.1808,0.00275,1.3934280027985686,0.14813801269332938,4.110113015606786,0.12210739923309058,0.6604675820369157,3.179526456542305,29,29
12800,274.831,0.792,0.1278,0.018055555555555554,411.87715179968706,0.0,52.6379,0.0143,274.831,0.792,0.1278,0.0,1.502471911659165,0.16923988581990507,4.582773136616936,0.1019154018842797,0.6697531665838001,3.5080297094729365,29,29
12801,274.831,0.792,0.1278,0.018055555555555554,411.87715179968706,0.2833714804381847,52.6379,0.0143,274.831,0.792,0.1278,0.000688,1.497654230422853,0.16872016559633723,4.589255437143408,0.10034363961019137,0.6607756683247046,3.4889572730608784,29,29
12802,274.831,0.792,0.1278,0.018055555555555554,411.87715179968706,0.5663310837245696,52.6379,0.0143,274.831,0.792,0.1278,0.001375,1.4921641444479663,0.16673889991785276,4.5588558228252065,0.10042945572839239,0.6597198613741413,3.4722402473661877,29,29
12803,274.831,0.792,0.1278,0.018055555555555554,411.87715179968706,0.8484669327073554,52.6379,0.0143,274.831,0.792,0.1278,0.00206,1.4941648086357295,0.16626162269659586,4.546658036910471,0.09914348113406832,0.6523346602940795,3.4505839462827765,29,29
12804,274.831,0.792,0.1278,0.018055555555555554,411.87715179968706,1.1326621674491393,52.6379,0.0143,274.831,0.792,0.1278,0.00275,1.4982305126518467,0.16610700248778168,4.564405788652868,0.09989714970347945,0.6562617480651577,3.452045535856889,29,29
12805,274.831,0.792,0.1394,0.018055555555555554,377.603299856528,0.0,52.6379,0.0143,274.831,0.792,0.1394,0.0,1.4360219036397923,0.15927933561240817,4.358319632180328,0.10622460698393983,0.6406236133821789,3.2816484600296985,29,29
12806,274.831,0.792,0.1394,0.018055555555555554,377.603299856528,0.2597910703012913,52.6379,0.0143,274.831,0.792,0.1394,0.000688,1.4244373189839972,0.1581936059309467,4.340699040467062,0.10526838022809515,0.6220110508664587,3.203590595254967,29,29
12807,274.831,0.792,0.1394,0.018055555555555554,377.603299856528,0.519204537302726,52.6379,0.0143,274.831,0.792,0.1394,0.001375,1.422342547714923,0.15628069745664194,4.333546583902734,0.10334692868726678,0.6150224613925996,3.202693260603474,29,29
12808,274.831,0.792,0.1394,0.018055555555555554,377.603299856528,0.7778627977044478,52.6379,0.0143,274.831,0.792,0.1394,0.00206,1.4178454740240138,0.1546803044913892,4.301666799726059,0.10335493627925532,0.6105012623344607,3.1681098685560904,29,29
12809,274.831,0.792,0.1394,0.018055555555555554,377.603299856528,1.038409074605452,52.6379,0.0143,274.831,0.792,0.1394,0.00275,1.4228798192496825,0.1566413384530637,4.3279219248197265,0.10172434719868532,0.6143534894944711,3.20876399881716,29,29
12810,274.831,0.792,0.152,0.018055555555555554,346.30197368421057,0.0,52.6379,0.0143,274.831,0.792,0.152,0.0,1.4069625375317425,0.15497517032572342,4.21710265417361,0.10855388745230654,0.6361580835269244,3.2127128569882712,29,29
12811,274.831,0.792,0.152,0.018055555555555554,346.30197368421057,0.23825575789473688,52.6379,0.0143,274.831,0.792,0.152,0.000688,1.3996188617467504,0.15347555401478577,4.218878498124222,0.10954491939373427,0.6195306490696758,3.12974301615658,29,29
12812,274.831,0.792,0.152,0.018055555555555554,346.30197368421057,0.47616521381578947,52.6379,0.0143,274.831,0.792,0.152,0.001375,1.3964556014850462,0.15147332795542018,4.186974318461776,0.10903268197849211,0.6164730621442815,3.115442679017478,29,29
12813,274.831,0.792,0.152,0.018055555555555554,346.30197368421057,0.7133820657894738,52.6379,0.0143,274.831,0.792,0.152,0.00206,1.3886854074905917,0.15093423598900968,4.164315038528469,0.10846174227842294,0.603811909087393,3.0700394661870436,29,29
12814,274.831,0.792,0.152,0.018055555555555554,346.30197368421057,0.9523304276315789,52.6379,0.0143,274.831,0.792,0.152,0.00275,1.3846608146261274,0.1479578004287874,4.155897964825073,0.10691589192055616,0.5975731684064449,3.0498523007460507,29,29
12815,274.831,0.792,0.1658,0.018055555555555554,317.478287092883,0.0,52.6379,0.0143,274.831,0.792,0.1658,0.0,1.4184981739853584,0.15454944162966514,4.192226547945622,0.11341504011684964,0.6644577786478802,3.2801851154765496,29,29
12816,274.831,0.792,0.1658,0.018055555555555554,317.478287092883,0.2184250615199035,52.6379,0.0143,274.831,0.792,0.1658,0.000688,1.4057453880105024,0.15299891808909014,4.166285475181028,0.11468872494066681,0.6529590132952008,3.211135876233803,29,29
12817,274.831,0.792,0.1658,0.018055555555555554,317.478287092883,0.4365326447527141,52.6379,0.0143,274.831,0.792,0.1658,0.001375,1.4001585087956443,0.1513325578275019,4.15906617253658,0.11264864442879956,0.6452669572769041,3.2015594961824902,29,29
12818,274.831,0.792,0.1658,0.018055555555555554,317.478287092883,0.654005271411339,52.6379,0.0143,274.831,0.792,0.1658,0.00206,1.3920916209700434,0.14999934453542652,4.154889660590428,0.11132308893355085,0.6401758791657834,3.188705860005603,29,29
12819,274.831,0.792,0.1658,0.018055555555555554,317.478287092883,0.8730652895054282,52.6379,0.0143,274.831,0.792,0.1658,0.00275,1.3858254958442402,0.1503536607300372,4.140921146916975,0.11396219919402449,0.633212218728398,3.138948956876041,29,29
12820,274.831,0.792,0.1808,0.018055555555555554,291.13882743362836,0.0,52.6379,0.0143,274.831,0.792,0.1808,0.0,1.4318077427761724,0.15687408716444814,4.186879696558507,0.11954312126630619,0.7115330016661654,3.422957346364419,29,29
12821,274.831,0.792,0.1808,0.018055555555555554,291.13882743362836,0.20030351327433632,52.6379,0.0143,274.831,0.792,0.1808,0.000688,1.4338159564789514,0.15552029154873492,4.2130995625856125,0.11865859589191449,0.7124885538863938,3.4446306742598924,29,29
12822,274.831,0.792,0.1808,0.018055555555555554,291.13882743362836,0.40031588772123894,52.6379,0.0143,274.831,0.792,0.1808,0.001375,1.4212044815660423,0.1538482003787996,4.179305329917162,0.11915621111766371,0.6967750475595865,3.367365438973248,29,29
12823,274.831,0.792,0.1808,0.018055555555555554,291.13882743362836,0.5997459845132744,52.6379,0.0143,274.831,0.792,0.1808,0.00206,1.4144354943844228,0.15198421044605304,4.15691977813349,0.11878299208680428,0.6855859355116604,3.3220762464482485,29,29
12824,274.831,0.792,0.1808,0.018055555555555554,291.13882743362836,0.8006317754424779,52.6379,0.0143,274.831,0.792,0.1808,0.00275,1.4120694782033942,0.15019614366155973,4.1738254288322505,0.11692654271508414,0.6795875068481972,3.3124588329589186,29,29
12825,274.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,0.0,52.6379,0.0143,274.831,0.8637,0.1278,0.0,1.546801944032352,0.17392656021629543,4.730737594903553,0.105608941980999,0.733255431261244,3.8081816886103628,29,29
12826,274.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,0.2833714804381847,52.6379,0.0143,274.831,0.8637,0.1278,0.000688,1.5414920575883289,0.1713890829392205,4.713224676801359,0.10482509850868946,0.7236168303440064,3.782667653904983,29,29
12827,274.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,0.5663310837245696,52.6379,0.0143,274.831,0.8637,0.1278,0.001375,1.5328060876551965,0.1716853442180802,4.697472528905932,0.10398878065818319,0.7175645291958062,3.7498741498145978,29,29
12828,274.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,0.8484669327073554,52.6379,0.0143,274.831,0.8637,0.1278,0.00206,1.5284692873725003,0.17004718075936284,4.672745614755436,0.1032225879019849,0.7021596130311609,3.6835672370167836,29,29
12829,274.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,1.1326621674491393,52.6379,0.0143,274.831,0.8637,0.1278,0.00275,1.5472215159098135,0.16986090232882572,4.709337471277222,0.10021860772451366,0.7168317211374836,3.772780906778146,29,29
12830,274.831,0.8637,0.1394,0.016556674771332637,377.603299856528,0.0,52.6379,0.0143,274.831,0.8637,0.1394,0.0,1.4618141321585796,0.16292402493019595,4.426846058515682,0.1050358974068205,0.6675676184715538,3.4377962425149766,29,29
12831,274.831,0.8637,0.1394,0.016556674771332637,377.603299856528,0.2597910703012913,52.6379,0.0143,274.831,0.8637,0.1394,0.000688,1.480503417416014,0.1617104735547938,4.464913171901294,0.10450829107746178,0.6800756379143998,3.5121748625148803,29,29
12832,274.831,0.8637,0.1394,0.016556674771332637,377.603299856528,0.519204537302726,52.6379,0.0143,274.831,0.8637,0.1394,0.001375,1.461804389186056,0.16018034244617912,4.4309022182136175,0.10566410041170167,0.6669655253218226,3.445767896872619,29,29
12833,274.831,0.8637,0.1394,0.016556674771332637,377.603299856528,0.7778627977044478,52.6379,0.0143,274.831,0.8637,0.1394,0.00206,1.4592642320546205,0.16000932876652496,4.43660497006744,0.10153659070723535,0.6534459249179979,3.4169269016498895,29,29
12834,274.831,0.8637,0.1394,0.016556674771332637,377.603299856528,1.038409074605452,52.6379,0.0143,274.831,0.8637,0.1394,0.00275,1.4541639819518783,0.1587396436079011,4.403135303929592,0.10196312285104246,0.647379189399527,3.3878882423241867,29,29
12835,274.831,0.8637,0.152,0.016556674771332637,346.30197368421057,0.0,52.6379,0.0143,274.831,0.8637,0.152,0.0,1.4402117196676774,0.1579461445858804,4.318703535110046,0.1079363594590809,0.6669313624758173,3.3851599431100907,29,29
12836,274.831,0.8637,0.152,0.016556674771332637,346.30197368421057,0.23825575789473688,52.6379,0.0143,274.831,0.8637,0.152,0.000688,1.4295557101723595,0.15623615950521913,4.286983713284786,0.10742687129366357,0.6589582950338395,3.3406100821580096,29,29
12837,274.831,0.8637,0.152,0.016556674771332637,346.30197368421057,0.47616521381578947,52.6379,0.0143,274.831,0.8637,0.152,0.001375,1.4209486176544879,0.15501277668180052,4.26226601684582,0.10807612453592912,0.6443659151945709,3.277201700871795,29,29
12838,274.831,0.8637,0.152,0.016556674771332637,346.30197368421057,0.7133820657894738,52.6379,0.0143,274.831,0.8637,0.152,0.00206,1.412391858722663,0.15327990142492692,4.261203582160419,0.10726848245747991,0.6382210024235473,3.2592246999467123,29,29
12839,274.831,0.8637,0.152,0.016556674771332637,346.30197368421057,0.9523304276315789,52.6379,0.0143,274.831,0.8637,0.152,0.00275,1.4166105611905384,0.15279527127666967,4.255791135197177,0.10563798820590287,0.6301474434500335,3.2483721774974477,29,29
12840,274.831,0.8637,0.1658,0.016556674771332637,317.478287092883,0.0,52.6379,0.0143,274.831,0.8637,0.1658,0.0,1.4284538940186646,0.15696052128370772,4.230553909723934,0.11230974900109901,0.6850429541952808,3.3875170374760346,29,29
12841,274.831,0.8637,0.1658,0.016556674771332637,317.478287092883,0.2184250615199035,52.6379,0.0143,274.831,0.8637,0.1658,0.000688,1.4274592341790866,0.1561463640134368,4.270483237825292,0.11212814644712225,0.6832979526042787,3.380022100458661,29,29
12842,274.831,0.8637,0.1658,0.016556674771332637,317.478287092883,0.4365326447527141,52.6379,0.0143,274.831,0.8637,0.1658,0.001375,1.4281936093767682,0.15431250845480296,4.250668638101216,0.11161119801540452,0.6832130093675737,3.3839586963115806,29,29
12843,274.831,0.8637,0.1658,0.016556674771332637,317.478287092883,0.654005271411339,52.6379,0.0143,274.831,0.8637,0.1658,0.00206,1.4127821003458627,0.15178705281097152,4.209290988920583,0.11097767679002193,0.6593880895841631,3.2867985455542827,29,29
12844,274.831,0.8637,0.1658,0.016556674771332637,317.478287092883,0.8730652895054282,52.6379,0.0143,274.831,0.8637,0.1658,0.00275,1.41656688415169,0.15236669272008246,4.222375583566626,0.11020065552527834,0.6597743907123031,3.300126258601696,29,29
12845,274.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,0.0,52.6379,0.0143,274.831,0.8637,0.1808,0.0,1.449902082335882,0.1581989147809161,4.278308985919034,0.11686755350963411,0.7342163414887045,3.557571380608778,29,29
12846,274.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,0.20030351327433632,52.6379,0.0143,274.831,0.8637,0.1808,0.000688,1.4447843888472889,0.1570950072619828,4.239123772229874,0.11743281497482856,0.7277906900269989,3.520024341044379,29,29
12847,274.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,0.40031588772123894,52.6379,0.0143,274.831,0.8637,0.1808,0.001375,1.4347292737972177,0.15501062039126487,4.220020739050644,0.11584365095304183,0.7164165761586933,3.4837380774189115,29,29
12848,274.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,0.5997459845132744,52.6379,0.0143,274.831,0.8637,0.1808,0.00206,1.4267840480157405,0.15412850678922754,4.189932640338101,0.11559018319826478,0.7031911590829194,3.434486134510316,29,29
12849,274.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,0.8006317754424779,52.6379,0.0143,274.831,0.8637,0.1808,0.00275,1.4251936420624733,0.15227092100515063,4.198784317714962,0.11416946729259636,0.6951132113854456,3.413510604779063,29,29
12850,274.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,0.0,52.6379,0.0143,274.831,0.9419,0.1278,0.0,1.5816888158007125,0.1797799108724716,4.8326059205489384,0.11184016664630902,0.7869559998766613,4.044124286326334,29,29
12851,274.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,0.2833714804381847,52.6379,0.0143,274.831,0.9419,0.1278,0.000688,1.5920968748042392,0.17777137507743154,4.841928766615332,0.10994319842730925,0.7855095271993159,4.056656852660904,29,29
12852,274.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,0.5663310837245696,52.6379,0.0143,274.831,0.9419,0.1278,0.001375,1.5767432479470167,0.17684005796506705,4.816079474233259,0.11041919290650067,0.773343522771219,3.99186701799878,29,29
12853,274.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,0.8484669327073554,52.6379,0.0143,274.831,0.9419,0.1278,0.00206,1.5835079512563541,0.17659595686754564,4.830125306569891,0.10856110244662127,0.7767400424715537,4.022495259793342,29,29
12854,274.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,1.1326621674491393,52.6379,0.0143,274.831,0.9419,0.1278,0.00275,1.5866041031417968,0.17659617857916038,4.835725223552764,0.10839143772448709,0.777114061160818,4.028689200841053,29,29
12855,274.831,0.9419,0.1394,0.015182078776940227,377.603299856528,0.0,52.6379,0.0143,274.831,0.9419,0.1394,0.0,1.4963203650674075,0.16624122715802467,4.5441772802856475,0.10921314949461429,0.7091302884579784,3.644327434549568,29,29
12856,274.831,0.9419,0.1394,0.015182078776940227,377.603299856528,0.2597910703012913,52.6379,0.0143,274.831,0.9419,0.1394,0.000688,1.493869392299569,0.16558611197019468,4.543091946356506,0.10856922924431014,0.7096208537418355,3.651207646039069,29,29
12857,274.831,0.9419,0.1394,0.015182078776940227,377.603299856528,0.519204537302726,52.6379,0.0143,274.831,0.9419,0.1394,0.001375,1.4816810482597436,0.1648754961302475,4.508048695307753,0.10786226158611452,0.697350305567902,3.591248474747905,29,29
12858,274.831,0.9419,0.1394,0.015182078776940227,377.603299856528,0.7778627977044478,52.6379,0.0143,274.831,0.9419,0.1394,0.00206,1.478901443550301,0.16258064567070393,4.511465827434629,0.10693127022464992,0.6916931635989098,3.5835715853031753,29,29
12859,274.831,0.9419,0.1394,0.015182078776940227,377.603299856528,1.038409074605452,52.6379,0.0143,274.831,0.9419,0.1394,0.00275,1.482202133315413,0.16250293276064837,4.503741481920005,0.10620388495414837,0.6893489800957604,3.567798333981367,29,29
12860,274.831,0.9419,0.152,0.015182078776940227,346.30197368421057,0.0,52.6379,0.0143,274.831,0.9419,0.152,0.0,1.4610265877400705,0.16069126733720238,4.347528062145409,0.10988629919848382,0.6997335183929505,3.536913432560925,29,29
12861,274.831,0.9419,0.152,0.015182078776940227,346.30197368421057,0.23825575789473688,52.6379,0.0143,274.831,0.9419,0.152,0.000688,1.4545482705510482,0.15990805832923002,4.355381471031848,0.11123269164848874,0.6958303160228426,3.4896801846550964,29,29
12862,274.831,0.9419,0.152,0.015182078776940227,346.30197368421057,0.47616521381578947,52.6379,0.0143,274.831,0.9419,0.152,0.001375,1.4506218703913774,0.15823283464600785,4.3535576075745785,0.10787156842618585,0.6862462503157253,3.4857337195207916,29,29
12863,274.831,0.9419,0.152,0.015182078776940227,346.30197368421057,0.7133820657894738,52.6379,0.0143,274.831,0.9419,0.152,0.00206,1.445905618041519,0.15686441020905098,4.349650768650355,0.10806805024226357,0.6786057117787989,3.4536806938099955,29,29
12864,274.831,0.9419,0.152,0.015182078776940227,346.30197368421057,0.9523304276315789,52.6379,0.0143,274.831,0.9419,0.152,0.00275,1.4411430769543,0.15659517021348573,4.338467700972721,0.10800029435170691,0.6696694035195356,3.415080351451302,29,29
12865,274.831,0.9419,0.1658,0.015182078776940227,317.478287092883,0.0,52.6379,0.0143,274.831,0.9419,0.1658,0.0,1.454369798662939,0.1589645807517387,4.297616958318895,0.11206041230188099,0.7222116139339989,3.567765194936861,29,29
12866,274.831,0.9419,0.1658,0.015182078776940227,317.478287092883,0.2184250615199035,52.6379,0.0143,274.831,0.9419,0.1658,0.000688,1.442106708328204,0.1575646692110595,4.294033382752869,0.11273536590619809,0.7036705778511779,3.488723730411076,29,29
12867,274.831,0.9419,0.1658,0.015182078776940227,317.478287092883,0.4365326447527141,52.6379,0.0143,274.831,0.9419,0.1658,0.001375,1.4423999600446566,0.15616602027335405,4.288645003992456,0.11329392264324992,0.6988707277349577,3.460754715665322,29,29
