n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
1064,274.831,0.792,0.1808,0.023358585858585856,224.49834070796462,40.5893,0.0185,274.831,0.792,0.1808,0.8547504806342786,0.12417796595417553,5.020194902356112,0.11008150792331671,0.6098981358029579,2.2555245674244464,29,29
1065,274.831,0.8637,0.1278,0.021419474354521243,317.6001564945227,40.5893,0.0185,274.831,0.8637,0.1278,1.0326332202238406,0.12614977919883433,4.369701456710801,0.08355896268613096,0.5219674148863893,2.442921066854389,29,29
1066,274.831,0.8637,0.1394,0.021419474354521243,291.17144906743187,40.5893,0.0185,274.831,0.8637,0.1394,0.9564708556237262,0.12237350972358314,4.50590110296069,0.08738967091769599,0.520992363182224,2.20834786542039,29,29
1067,274.831,0.8637,0.152,0.021419474354521243,267.03486842105264,40.5893,0.0185,274.831,0.8637,0.152,0.9006325251528086,0.1209778437937697,4.674433224811224,0.0930353952830334,0.5310808612619273,2.1116911021979745,29,29
1068,274.831,0.8637,0.1658,0.021419474354521243,244.80880579010858,40.5893,0.0185,274.831,0.8637,0.1658,0.8748010755405673,0.12234573407943768,4.873529292832605,0.1001581510929271,0.5546834352922505,2.1031968910766787,29,29
1069,274.831,0.8637,0.1808,0.021419474354521243,224.49834070796462,40.5893,0.0185,274.831,0.8637,0.1808,0.8497657551559982,0.12374025409270054,5.016906380604452,0.10565584752676607,0.583871051158615,2.1716648470941036,29,29
1070,274.831,0.9419,0.1278,0.019641150865272322,317.6001564945227,40.5893,0.0185,274.831,0.9419,0.1278,1.0367167831698296,0.1267516945480289,4.357479341938138,0.08625850951205245,0.502005573326086,2.4315537005315155,29,29
1071,274.831,0.9419,0.1394,0.019641150865272322,291.17144906743187,40.5893,0.0185,274.831,0.9419,0.1394,0.9590738060700638,0.1222877291620656,4.552926453604819,0.0875015577222081,0.4964146304551211,2.1800345826159133,29,29
1072,274.831,0.9419,0.152,0.019641150865272322,267.03486842105264,40.5893,0.0185,274.831,0.9419,0.152,0.8972178993196911,0.12050544540328843,4.667781128010683,0.09057947860183388,0.504820407515383,2.0578334090508985,29,29
1073,274.831,0.9419,0.1658,0.019641150865272322,244.80880579010858,40.5893,0.0185,274.831,0.9419,0.1658,0.8680186713459893,0.12155508716591985,4.863940083549568,0.09712951125243222,0.5359824234324125,2.0741208490610554,29,29
1074,274.831,0.9419,0.1808,0.019641150865272322,224.49834070796462,40.5893,0.0185,274.831,0.9419,0.1808,0.8582228306963057,0.12412499117129525,5.040471131062989,0.10387529899195484,0.5651136179638332,2.126574822123021,29,29
1075,299.7053,0.666,0.1278,0.027777777777777776,317.6001564945227,40.5893,0.0185,299.7053,0.666,0.1278,1.0733743307616888,0.12827605681281495,4.359006442523013,0.10867187403675285,0.6978998247678722,2.851677711098273,29,29
1076,299.7053,0.666,0.1394,0.027777777777777776,291.17144906743187,40.5893,0.0185,299.7053,0.666,0.1394,0.9931186487590519,0.12481310439602082,4.561673648111271,0.11790683974913307,0.6947286190148433,2.7101529124108152,29,29
1077,299.7053,0.666,0.152,0.027777777777777776,267.03486842105264,40.5893,0.0185,299.7053,0.666,0.152,0.9273792642393696,0.1234119116921336,4.75885724932539,0.12557262729644092,0.6892721854304436,2.589883104409864,29,29
1078,299.7053,0.666,0.1658,0.027777777777777776,244.80880579010858,40.5893,0.0185,299.7053,0.666,0.1658,0.8960103017108326,0.1238850834915372,4.898223340373532,0.13397415851017036,0.7003677289566842,2.5683084836461956,29,29
1079,299.7053,0.666,0.1808,0.027777777777777776,224.49834070796462,40.5893,0.0185,299.7053,0.666,0.1808,0.8669651001410916,0.12469675061504501,5.045206483542935,0.13982964479879595,0.707303593533383,2.5577943602342064,29,29
1080,299.7053,0.7263,0.1278,0.02547156822249759,317.6001564945227,40.5893,0.0185,299.7053,0.7263,0.1278,1.057294597439125,0.12717602991865645,4.343204126520689,0.09647657836428096,0.6511518260855078,2.7146053628169007,29,29
1081,299.7053,0.7263,0.1394,0.02547156822249759,291.17144906743187,40.5893,0.0185,299.7053,0.7263,0.1394,0.9761033683812254,0.12339879983828489,4.53931602136597,0.10462364908225748,0.6406327387905486,2.54721649758861,29,29
1082,299.7053,0.7263,0.152,0.02547156822249759,267.03486842105264,40.5893,0.0185,299.7053,0.7263,0.152,0.9201997209121506,0.12230699622597489,4.718197089572344,0.11671499877094055,0.65591006908479,2.4701394066807394,29,29
1083,299.7053,0.7263,0.1658,0.02547156822249759,244.80880579010858,40.5893,0.0185,299.7053,0.7263,0.1658,0.8906024663063367,0.1236975941072434,4.904267150286547,0.12377346173252589,0.668462280233173,2.4590280204404045,29,29
1084,299.7053,0.7263,0.1808,0.02547156822249759,224.49834070796462,40.5893,0.0185,299.7053,0.7263,0.1808,0.86696575527569,0.12449017782918291,5.030591965793211,0.13189045753745093,0.6875825967684924,2.487853870183429,29,29
1085,299.7053,0.792,0.1278,0.023358585858585856,317.6001564945227,40.5893,0.0185,299.7053,0.792,0.1278,1.05919206355631,0.12672466276704916,4.344956122681889,0.08781511716702425,0.6196702597552836,2.6546708292582104,29,29
1086,299.7053,0.792,0.1394,0.023358585858585856,291.17144906743187,40.5893,0.0185,299.7053,0.792,0.1394,0.9709034122057886,0.12227343735953458,4.504010018477558,0.09894959049583268,0.6154873484286678,2.4604505785720754,29,29
1087,299.7053,0.792,0.152,0.023358585858585856,267.03486842105264,40.5893,0.0185,299.7053,0.792,0.152,0.9170245652664369,0.12204298610852247,4.706182008073087,0.107090606403762,0.6222371325760638,2.375011116427676,29,29
1088,299.7053,0.792,0.1658,0.023358585858585856,244.80880579010858,40.5893,0.0185,299.7053,0.792,0.1658,0.8843092551300265,0.12274509075270212,4.867951107502399,0.11574769561347927,0.6369686455593383,2.3518444467056168,29,29
1089,299.7053,0.792,0.1808,0.023358585858585856,224.49834070796462,40.5893,0.0185,299.7053,0.792,0.1808,0.8639292361499559,0.12415709961918868,5.009677314040737,0.12165184491409183,0.6522518805941043,2.3774626375397228,29,29
1090,299.7053,0.8637,0.1278,0.021419474354521243,317.6001564945227,40.5893,0.0185,299.7053,0.8637,0.1278,1.0445056056493962,0.1257555962030393,4.354255608157003,0.08425148914833673,0.5775215368949607,2.5402864095775053,29,29
1091,299.7053,0.8637,0.1394,0.021419474354521243,291.17144906743187,40.5893,0.0185,299.7053,0.8637,0.1394,0.9660198435304219,0.12244953525729042,4.503394725719879,0.09031130261631562,0.5722373654180615,2.3473806133283506,29,29
1092,299.7053,0.8637,0.152,0.021419474354521243,267.03486842105264,40.5893,0.0185,299.7053,0.8637,0.152,0.9085192581843516,0.12105884964532107,4.697720279430421,0.09990098550391982,0.5842016938395893,2.253763895548252,29,29
1093,299.7053,0.8637,0.1658,0.021419474354521243,244.80880579010858,40.5893,0.0185,299.7053,0.8637,0.1658,0.8794821498303993,0.12244000641605612,4.869969003386502,0.10878683829005723,0.6065345833776893,2.248950783472877,29,29
1094,299.7053,0.8637,0.1808,0.021419474354521243,224.49834070796462,40.5893,0.0185,299.7053,0.8637,0.1808,0.8592952990640914,0.1242428531126584,5.032217962134328,0.11559167767683819,0.6288074278184096,2.300934319926503,29,29
1095,299.7053,0.9419,0.1278,0.019641150865272322,317.6001564945227,40.5893,0.0185,299.7053,0.9419,0.1278,1.0438410096089183,0.1249868506200312,4.3290846823015094,0.08386833116009769,0.5511016256389905,2.4956091009439567,29,29
1096,299.7053,0.9419,0.1394,0.019641150865272322,291.17144906743187,40.5893,0.0185,299.7053,0.9419,0.1394,0.9662885115661994,0.12261826146746553,4.5224913460071425,0.08779210715641718,0.5515572208878631,2.309552967487958,29,29
1097,299.7053,0.9419,0.152,0.019641150865272322,267.03486842105264,40.5893,0.0185,299.7053,0.9419,0.152,0.9159597359419469,0.12109057928350843,4.693268845306954,0.09644065818304084,0.5667666173881237,2.213769973479968,29,29
1098,299.7053,0.9419,0.1658,0.019641150865272322,244.80880579010858,40.5893,0.0185,299.7053,0.9419,0.1658,0.8684640107213916,0.12119377561837076,4.849335005014795,0.10561972508333164,0.5820976225554622,2.1674319197211376,29,29
1099,299.7053,0.9419,0.1808,0.019641150865272322,224.49834070796462,40.5893,0.0185,299.7053,0.9419,0.1808,0.8585817362729078,0.1233731559385945,4.997664324042165,0.10921697860383241,0.6057397637276983,2.2393820109123923,29,29
1100,326.831,0.666,0.1278,0.027777777777777776,317.6001564945227,40.5893,0.0185,326.831,0.666,0.1278,1.10155309071639,0.13085665556203557,4.414345977735044,0.1301046719755004,0.7738677783499156,3.111408530233485,29,29
1101,326.831,0.666,0.1394,0.027777777777777776,291.17144906743187,40.5893,0.0185,326.831,0.666,0.1394,1.013878224187674,0.12717228766099214,4.593807110906476,0.13947388395482296,0.7687859319177672,2.9724774696616327,29,29
1102,326.831,0.666,0.152,0.027777777777777776,267.03486842105264,40.5893,0.0185,326.831,0.666,0.152,0.9473772280192205,0.12573901918718908,4.799635692977868,0.14765683767177212,0.7574746622855034,2.8403972798613237,29,29
1103,326.831,0.666,0.1658,0.027777777777777776,244.80880579010858,40.5893,0.0185,326.831,0.666,0.1658,0.899348060019273,0.12523001140623236,4.958618884467203,0.15416550029549256,0.7573683288885008,2.772772806733939,29,29
1104,326.831,0.666,0.1808,0.027777777777777776,224.49834070796462,40.5893,0.0185,326.831,0.666,0.1808,0.8806013885820636,0.1263911320137262,5.066540037325142,0.16022437066981116,0.7613053229546513,2.7583678993504726,29,29
1105,326.831,0.7263,0.1278,0.02547156822249759,317.6001564945227,40.5893,0.0185,326.831,0.7263,0.1278,1.0964767472047028,0.12953950524496494,4.378983477971444,0.1133806163930402,0.724577605676699,2.9870718315661953,29,29
1106,326.831,0.7263,0.1394,0.02547156822249759,291.17144906743187,40.5893,0.0185,326.831,0.7263,0.1394,1.000108726695301,0.12583886146308168,4.573358420609588,0.12671683858359395,0.7189020479570297,2.8013858483859977,29,29
1107,326.831,0.7263,0.152,0.02547156822249759,267.03486842105264,40.5893,0.0185,326.831,0.7263,0.152,0.9448767130192403,0.12470042018834519,4.760695391664144,0.13355079150501278,0.7156500170735014,2.699140226715831,29,29
1108,326.831,0.7263,0.1658,0.02547156822249759,244.80880579010858,40.5893,0.0185,326.831,0.7263,0.1658,0.9008527747938742,0.12483484130592912,4.917222065323599,0.14233427355424427,0.7233489784838756,2.6588459547719845,29,29
1109,326.831,0.7263,0.1808,0.02547156822249759,224.49834070796462,40.5893,0.0185,326.831,0.7263,0.1808,0.8743845513383678,0.1260049463926224,5.053554269966227,0.14789112380649777,0.728484756101062,2.6428948905696497,29,29
1110,326.831,0.792,0.1278,0.023358585858585856,317.6001564945227,40.5893,0.0185,326.831,0.792,0.1278,1.0874511837444376,0.12878840721459245,4.367987138839438,0.10479406194462715,0.6948511545287219,2.8960465789517205,29,29
1111,326.831,0.792,0.1394,0.023358585858585856,291.17144906743187,40.5893,0.0185,326.831,0.792,0.1394,0.9959512124265617,0.12474837355167971,4.538565932299139,0.11499640720492771,0.6836398564331752,2.693721372029632,29,29
1112,326.831,0.792,0.152,0.023358585858585856,267.03486842105264,40.5893,0.0185,326.831,0.792,0.152,0.9315963877363064,0.12346057902173051,4.729330268786593,0.12343246509625054,0.683095163650929,2.584415026806143,29,29
1113,326.831,0.792,0.1658,0.023358585858585856,244.80880579010858,40.5893,0.0185,326.831,0.792,0.1658,0.8911585684900162,0.12383105624847955,4.888990237635275,0.1310220991051082,0.6897200110822908,2.5453798582720633,29,29
1114,326.831,0.792,0.1808,0.023358585858585856,224.49834070796462,40.5893,0.0185,326.831,0.792,0.1808,0.8704887996627062,0.12495708538044172,5.019988896996434,0.13909620963517466,0.7054035181995597,2.5651721450710143,29,29
1115,326.831,0.8637,0.1278,0.021419474354521243,317.6001564945227,40.5893,0.0185,326.831,0.8637,0.1278,1.0847207270913568,0.1278227703778498,4.363371266613594,0.09529377023322468,0.6585846780296968,2.798622509123742,29,29
1116,326.831,0.8637,0.1394,0.021419474354521243,291.17144906743187,40.5893,0.0185,326.831,0.8637,0.1394,0.9938001969395608,0.12315798994607141,4.526932134504626,0.10315921418544018,0.6471050988482584,2.5891580348276473,29,29
1117,326.831,0.8637,0.152,0.021419474354521243,267.03486842105264,40.5893,0.0185,326.831,0.8637,0.152,0.9237685927587972,0.12237488949788458,4.7192608197376895,0.11562403962361885,0.6526073427414693,2.483882284464685,29,29
1118,326.831,0.8637,0.1658,0.021419474354521243,244.80880579010858,40.5893,0.0185,326.831,0.8637,0.1658,0.8908672927630092,0.12311648561325009,4.896665214159567,0.12484545235622355,0.670262306783248,2.4739446116664863,29,29
1119,326.831,0.8637,0.1808,0.021419474354521243,224.49834070796462,40.5893,0.0185,326.831,0.8637,0.1808,0.8680571631486733,0.12467455632817169,5.017160826277789,0.13026375446026411,0.6803210062459641,2.4795016647399493,29,29
1120,326.831,0.9419,0.1278,0.019641150865272322,317.6001564945227,40.5893,0.0185,326.831,0.9419,0.1278,1.0856802982867175,0.12785569795970708,4.3477494937182,0.08813927431472572,0.6297598533561743,2.753581789709384,29,29
1121,326.831,0.9419,0.1394,0.019641150865272322,291.17144906743187,40.5893,0.0185,326.831,0.9419,0.1394,0.9793899113793866,0.12229844677540493,4.525348895258752,0.09890023717453754,0.6181120415900035,2.495782048599673,29,29
1122,326.831,0.9419,0.152,0.019641150865272322,267.03486842105264,40.5893,0.0185,326.831,0.9419,0.152,0.9182582938399237,0.1208536503200255,4.681191310769535,0.1077124930414099,0.6193749265380722,2.372886894735069,29,29
1123,326.831,0.9419,0.1658,0.019641150865272322,244.80880579010858,40.5893,0.0185,326.831,0.9419,0.1658,0.8925109378047493,0.12308571659534662,4.863557474216588,0.11826151621096524,0.6487957370244457,2.4007270146566446,29,29
1124,326.831,0.9419,0.1808,0.019641150865272322,224.49834070796462,40.5893,0.0185,326.831,0.9419,0.1808,0.8678464736612442,0.12446067738674173,5.021619473984852,0.12200384309487924,0.6548685124978939,2.4114761219516883,29,29
1125,231.1044,0.666,0.1278,0.030330330330330328,317.6001564945227,40.5893,0.0202,231.1044,0.666,0.1278,1.0488035671355476,0.13559196438505053,4.579357024250403,0.1527791623027923,0.6097452463549199,3.200008017018647,29,29
1126,231.1044,0.666,0.1394,0.030330330330330328,291.17144906743187,40.5893,0.0202,231.1044,0.666,0.1394,0.9715529522785588,0.12865239975947235,4.641475474098251,0.139972845182304,0.5304429834675833,2.7387867320438004,29,29
1127,231.1044,0.666,0.152,0.030330330330330328,267.03486842105264,40.5893,0.0202,231.1044,0.666,0.152,0.9118061279011653,0.12583902533839184,4.752255671959355,0.13260562922131408,0.49735108931583905,2.4449891673232473,29,29
1128,231.1044,0.666,0.1658,0.030330330330330328,244.80880579010858,40.5893,0.0202,231.1044,0.666,0.1658,0.8768443790161553,0.1253608893919585,4.903883312732588,0.12691326493925695,0.5047931250823743,2.334841599446445,29,29
1129,231.1044,0.666,0.1808,0.030330330330330328,224.49834070796462,40.5893,0.0202,231.1044,0.666,0.1808,0.8578843108155199,0.12642575996811872,5.024678800658834,0.1249947931690616,0.5225023366303615,2.3053355350474596,29,29
1130,231.1044,0.7263,0.1278,0.02781219881591629,317.6001564945227,40.5893,0.0202,231.1044,0.7263,0.1278,1.0896752702034542,0.13855122448510074,4.648912682927357,0.1720160553724087,0.7027392884933388,3.6329596430669673,29,29
1131,231.1044,0.7263,0.1394,0.02781219881591629,291.17144906743187,40.5893,0.0202,231.1044,0.7263,0.1394,0.9805820400479809,0.13032009078176787,4.70048739204434,0.15698994339648142,0.5810013713473149,3.0024056850768672,29,29
1132,231.1044,0.7263,0.152,0.02781219881591629,267.03486842105264,40.5893,0.0202,231.1044,0.7263,0.152,0.9128035399413099,0.12699915697348407,4.805211295146925,0.14646852529173301,0.5155877900605202,2.6018255357278,29,29
1133,231.1044,0.7263,0.1658,0.02781219881591629,244.80880579010858,40.5893,0.0202,231.1044,0.7263,0.1658,0.8811098128851624,0.1268272996666008,4.92416157222171,0.14133605835389554,0.5238036441860959,2.4804107234746136,29,29
1134,231.1044,0.7263,0.1808,0.02781219881591629,224.49834070796462,40.5893,0.0202,231.1044,0.7263,0.1808,0.8586838647485179,0.1272518995504524,5.070266949364443,0.13642302103302678,0.5293468367573251,2.3962156400668473,29,29
1135,231.1044,0.792,0.1278,0.025505050505050503,317.6001564945227,40.5893,0.0202,231.1044,0.792,0.1278,1.0976471008591104,0.14138456235375255,4.720608062203426,0.1919670387750276,0.7711396132194184,3.9233157545364303,29,29
1136,231.1044,0.792,0.1394,0.025505050505050503,291.17144906743187,40.5893,0.0202,231.1044,0.792,0.1394,0.9922457629000717,0.13254671401340523,4.7570938449983995,0.1755686867391741,0.6390821017790248,3.268005845712384,29,29
1137,231.1044,0.792,0.152,0.025505050505050503,267.03486842105264,40.5893,0.0202,231.1044,0.792,0.152,0.9269109903404049,0.12887247754961978,4.833768991355517,0.16281436510304156,0.570610277820514,2.8468047127025597,29,29
1138,231.1044,0.792,0.1658,0.025505050505050503,244.80880579010858,40.5893,0.0202,231.1044,0.792,0.1658,0.8861442306898343,0.12761414909048271,4.958247071001745,0.15324214564800226,0.5407428827161975,2.6169762795330214,29,29
1139,231.1044,0.792,0.1808,0.025505050505050503,224.49834070796462,40.5893,0.0202,231.1044,0.792,0.1808,0.864612104932635,0.12890651659438557,5.108320752997025,0.1488526550823967,0.5470317071934305,2.5386673040726095,29,29
1140,231.1044,0.8637,0.1278,0.023387750376288062,317.6001564945227,40.5893,0.0202,231.1044,0.8637,0.1278,1.1012941984812235,0.1430024971227494,4.769053116118051,0.21082015354784023,0.8477190089976958,4.242181526246785,29,29
1141,231.1044,0.8637,0.1394,0.023387750376288062,291.17144906743187,40.5893,0.0202,231.1044,0.8637,0.1394,1.0102433421871928,0.13662288056356714,4.78115790608272,0.19258518987359213,0.7148103796283429,3.594533277766466,29,29
1142,231.1044,0.8637,0.152,0.023387750376288062,267.03486842105264,40.5893,0.0202,231.1044,0.8637,0.152,0.9331648621134327,0.13074974428113342,4.880236375483015,0.1786668178030877,0.6246629501877905,3.131267973045451,29,29
1143,231.1044,0.8637,0.1658,0.023387750376288062,244.80880579010858,40.5893,0.0202,231.1044,0.8637,0.1658,0.88687486712198,0.12877244948026895,4.97484306358695,0.16799828647343443,0.5783143269581619,2.8283679576114666,29,29
