n,k_rate,tau_motor,tau_intensity,k_motor,k_intensity,gain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
2412,708.7836,0.345,0.0238,0.10434782608695652,1150.9453781512605,27.3925,0.036,708.7836,0.345,0.0238,1.5113633275659764,0.2571684434134894,6.680156064798852,0.2870395206871805,1.7773067347502718,7.476683665906408,29,29
2413,708.7836,0.345,0.026,0.10434782608695652,1053.5576923076924,27.3925,0.036,708.7836,0.345,0.026,1.4388383779334477,0.24642070651462097,6.667761748704164,0.279074041060498,1.6708103378549468,7.043422908854293,29,29
2414,708.7836,0.345,0.0283,0.10434782608695652,967.9328621908127,27.3925,0.036,708.7836,0.345,0.0283,1.3131092195552052,0.23286717453249978,6.653342226235988,0.26777979857999984,1.5095780347634056,6.392703137402231,29,29
2415,708.7836,0.3762,0.02,0.09569377990430622,1369.6249999999998,27.3925,0.036,708.7836,0.3762,0.02,1.7479946448223023,0.2849826960463297,6.904035958959362,0.33198087635340257,2.1444058507413932,8.968652291049255,29,29
2416,708.7836,0.3762,0.0218,0.09569377990430622,1256.5366972477063,27.3925,0.036,708.7836,0.3762,0.0218,1.709020189462068,0.2792888954102225,6.885048367127686,0.3272116752243225,2.0739875626862903,8.677801207764876,29,29
2417,708.7836,0.3762,0.0238,0.09569377990430622,1150.9453781512605,27.3925,0.036,708.7836,0.3762,0.0238,1.6321518737712375,0.27083138759998515,6.884182681174537,0.3209611744530484,1.9816441913715723,8.298717521008395,29,29
2418,708.7836,0.3762,0.026,0.09569377990430622,1053.5576923076924,27.3925,0.036,708.7836,0.3762,0.026,1.5507665240469946,0.2621410483133429,6.866223573356601,0.3145353294159718,1.8856242131724579,7.902986563413751,29,29
2419,708.7836,0.3762,0.0283,0.09569377990430622,967.9328621908127,27.3925,0.036,708.7836,0.3762,0.0283,1.464716389689892,0.25090763768853447,6.856558911107019,0.30546783940109756,1.760723938654716,7.3956488154626845,29,29
2420,708.7836,0.4103,0.02,0.08774067755300999,1369.6249999999998,27.3925,0.036,708.7836,0.4103,0.02,1.841338733542459,0.29767687870256343,7.116783154657808,0.36535660820463867,2.34846647346146,9.779535802231688,29,29
2421,708.7836,0.4103,0.0218,0.08774067755300999,1256.5366972477063,27.3925,0.036,708.7836,0.4103,0.0218,1.7917893915899499,0.29122917965767864,7.105398429289355,0.3607146786141183,2.275396446057373,9.480937480217067,29,29
2422,708.7836,0.4103,0.0238,0.08774067755300999,1150.9453781512605,27.3925,0.036,708.7836,0.4103,0.0238,1.7485485721045653,0.28510851710993756,7.109346795080646,0.35594473114188896,2.199902612841078,9.17014115918421,29,29
2423,708.7836,0.4103,0.026,0.08774067755300999,1053.5576923076924,27.3925,0.036,708.7836,0.4103,0.026,1.6843866652233923,0.2774143278545256,7.1064921807336265,0.3492997667337887,2.095328190532498,8.742502705809388,29,29
2424,708.7836,0.4103,0.0283,0.08774067755300999,967.9328621908127,27.3925,0.036,708.7836,0.4103,0.0283,1.5914866463961452,0.2669434119830066,7.084790824271405,0.34159867039087777,1.980895125864351,8.274476985157234,29,29
2425,772.934,0.2901,0.02,0.12409513960703204,1369.6249999999998,27.3925,0.036,772.934,0.2901,0.02,1.3971350197200088,0.23714788437840198,6.243420075188822,0.22408232574598652,1.501101787697266,6.363619748771835,29,29
2426,772.934,0.2901,0.0218,0.12409513960703204,1256.5366972477063,27.3925,0.036,772.934,0.2901,0.0218,1.319109589906345,0.22891359416760454,6.241177723058814,0.2167503119011178,1.4061660625403647,5.977089617658618,29,29
2427,772.934,0.2901,0.0238,0.12409513960703204,1150.9453781512605,27.3925,0.036,772.934,0.2901,0.0238,1.227347940880854,0.21758302854683803,6.215623687995295,0.20640588276286603,1.2853668705801136,5.495952654173735,29,29
2428,772.934,0.2901,0.026,0.12409513960703204,1053.5576923076924,27.3925,0.036,772.934,0.2901,0.026,1.1132948497096775,0.20278598556236035,6.211285024582293,0.19052116674349265,1.1114435148225803,4.82332486566719,29,29
2429,772.934,0.2901,0.0283,0.12409513960703204,967.9328621908127,27.3925,0.036,772.934,0.2901,0.0283,1.0276314014890522,0.1875206379693332,6.200306408055958,0.17298385160390925,0.9581382684458696,4.225243654157317,29,29
2430,772.934,0.3164,0.02,0.11378002528445005,1369.6249999999998,27.3925,0.036,772.934,0.3164,0.02,1.5193816215942195,0.254764902515878,6.429818053748979,0.25825478292948273,1.7130414093186823,7.229391845497193,29,29
2431,772.934,0.3164,0.0218,0.11378002528445005,1256.5366972477063,27.3925,0.036,772.934,0.3164,0.0218,1.4565582415750697,0.2461515142484926,6.425223477958018,0.25153533400245615,1.6262104608073595,6.8709434422786435,29,29
2432,772.934,0.3164,0.0238,0.11378002528445005,1150.9453781512605,27.3925,0.036,772.934,0.3164,0.0238,1.3672797226310787,0.23591021069349496,6.416719831000311,0.24327788845240775,1.511305315414606,6.40707390339315,29,29
2433,772.934,0.3164,0.026,0.11378002528445005,1053.5576923076924,27.3925,0.036,772.934,0.3164,0.026,1.2636678863142485,0.22377005145236814,6.419045396729798,0.23236550443380385,1.3703724072283745,5.842349075696523,29,29
2434,772.934,0.3164,0.0283,0.11378002528445005,967.9328621908127,27.3925,0.036,772.934,0.3164,0.0283,1.1315415901055075,0.20862209855925426,6.393841720171651,0.21410578033674257,1.154083780538343,5.011716481871688,29,29
2435,772.934,0.345,0.02,0.10434782608695652,1369.6249999999998,27.3925,0.036,772.934,0.345,0.02,1.638724560276437,0.27070778831540365,6.634497779502341,0.291884485155582,1.9106231579483854,8.030735148470038,29,29
2436,772.934,0.345,0.0218,0.10434782608695652,1256.5366972477063,27.3925,0.036,772.934,0.345,0.0218,1.5579704274591828,0.26170339871048176,6.617595986266106,0.28590079456823053,1.8266576989762682,7.686073255897558,29,29
2437,772.934,0.345,0.0238,0.10434782608695652,1150.9453781512605,27.3925,0.036,772.934,0.345,0.0238,1.4951094331438013,0.25293532614698694,6.621879123707413,0.2794669960847969,1.7377140650353826,7.319364349983229,29,29
2438,772.934,0.345,0.026,0.10434782608695652,1053.5576923076924,27.3925,0.036,772.934,0.345,0.026,1.4015467442010892,0.2408988442987475,6.609255761962383,0.27031748275307205,1.6161872628811809,6.824271381201717,29,29
2439,772.934,0.345,0.0283,0.10434782608695652,967.9328621908127,27.3925,0.036,772.934,0.345,0.0283,1.2849941411452603,0.2284884346488539,6.60106921302684,0.2586051705483274,1.4574484954428042,6.192607038716434,29,29
2440,772.934,0.3762,0.02,0.09569377990430622,1369.6249999999998,27.3925,0.036,772.934,0.3762,0.02,1.7294194318719562,0.281964140392513,6.845257719199609,0.3249796595670153,2.1105635249302326,8.835033260170235,29,29
2441,772.934,0.3762,0.0218,0.09569377990430622,1256.5366972477063,27.3925,0.036,772.934,0.3762,0.0218,1.6840494317680987,0.27649310109261094,6.824865764333304,0.31932194147350734,2.0275697436732214,8.494571772975766,29,29
2442,772.934,0.3762,0.0238,0.09569377990430622,1150.9453781512605,27.3925,0.036,772.934,0.3762,0.0238,1.6147788728588046,0.26826550033094365,6.832271420661809,0.3137294593415167,1.9419147225444784,8.140990647721924,29,29
2443,772.934,0.3762,0.026,0.09569377990430622,1053.5576923076924,27.3925,0.036,772.934,0.3762,0.026,1.5235086764474024,0.25772508832451785,6.816416839080166,0.3062456376977479,1.8388175346551068,7.718581812508138,29,29
2444,772.934,0.3762,0.0283,0.09569377990430622,967.9328621908127,27.3925,0.036,772.934,0.3762,0.0283,1.4358854557887732,0.24701482092542312,6.7860447175666465,0.2972553510836811,1.7082546254472513,7.189593268188565,29,29
2445,772.934,0.4103,0.02,0.08774067755300999,1369.6249999999998,27.3925,0.036,772.934,0.4103,0.02,1.824269665742522,0.2946125665878913,7.056910304325644,0.358584123775455,2.313604905641891,9.642915777867149,29,29
2446,772.934,0.4103,0.0218,0.08774067755300999,1256.5366972477063,27.3925,0.036,772.934,0.4103,0.0218,1.777324790132787,0.2888291249216401,7.048362311067922,0.35351496681400146,2.2388091498081155,9.336651801393677,29,29
2447,772.934,0.4103,0.0238,0.08774067755300999,1150.9453781512605,27.3925,0.036,772.934,0.4103,0.0238,1.7343633797637426,0.2827065180398191,7.056820416796101,0.348747682832623,2.164974373309447,9.032937577064994,29,29
2448,772.934,0.4103,0.026,0.08774067755300999,1053.5576923076924,27.3925,0.036,772.934,0.4103,0.026,1.6635396212671847,0.27395537384539587,7.028705440315722,0.34145900279661123,2.0551860703492713,8.585440351825824,29,29
2449,772.934,0.4103,0.0283,0.08774067755300999,967.9328621908127,27.3925,0.036,772.934,0.4103,0.0283,1.5555045427873326,0.2614646152415371,7.016388162890255,0.3333383961964094,1.9261682471491188,8.058436359305759,29,29
2450,842.8905,0.2901,0.02,0.12409513960703204,1369.6249999999998,27.3925,0.036,842.8905,0.2901,0.02,1.3686335756943835,0.23366149891778817,6.183746607827962,0.2172792180265867,1.4584295616372047,6.188787436336414,29,29
2451,842.8905,0.2901,0.0218,0.12409513960703204,1256.5366972477063,27.3925,0.036,842.8905,0.2901,0.0218,1.290294580693744,0.22422790031241852,6.163289025260571,0.20981072626633732,1.3652422172296106,5.8130310337763875,29,29
2452,842.8905,0.2901,0.0238,0.12409513960703204,1150.9453781512605,27.3925,0.036,842.8905,0.2901,0.0238,1.19974387042063,0.2122775099488799,6.153010742471837,0.1985967646276327,1.2393256830758261,5.30914037089535,29,29
2453,842.8905,0.2901,0.026,0.12409513960703204,1053.5576923076924,27.3925,0.036,842.8905,0.2901,0.026,1.081033033741582,0.19758334082518048,6.147857548201968,0.18091128881098167,1.0480331690306919,4.581732833548683,29,29
2454,842.8905,0.2901,0.0283,0.12409513960703204,967.9328621908127,27.3925,0.036,842.8905,0.2901,0.0283,0.9988848477839685,0.18214773587512584,6.142727858107618,0.16445743380895317,0.9149102539022663,4.060857834532821,29,29
2455,842.8905,0.3164,0.02,0.11378002528445005,1369.6249999999998,27.3925,0.036,842.8905,0.3164,0.02,1.497438991029989,0.250417886921809,6.39190417136106,0.25218250336595766,1.6783693036447538,7.087285653160896,29,29
2456,842.8905,0.3164,0.0218,0.11378002528445005,1256.5366972477063,27.3925,0.036,842.8905,0.3164,0.0218,1.428804681349916,0.2415913118513141,6.363973845281361,0.2450496479762502,1.5858120046641946,6.709156292011385,29,29
2457,842.8905,0.3164,0.0238,0.11378002528445005,1150.9453781512605,27.3925,0.036,842.8905,0.3164,0.0238,1.3366877300245095,0.23086453923038988,6.358424654409882,0.23520379695281596,1.4617494599774339,6.208568757546377,29,29
2458,842.8905,0.3164,0.026,0.11378002528445005,1053.5576923076924,27.3925,0.036,842.8905,0.3164,0.026,1.2268787402443133,0.21828876983968956,6.352955635453288,0.22405154256367082,1.323364329857916,5.6566520782274194,29,29
2459,842.8905,0.3164,0.0283,0.11378002528445005,967.9328621908127,27.3925,0.036,842.8905,0.3164,0.0283,1.10047773008036,0.20260962601213414,6.3343265144894465,0.20403967858093333,1.0961369276759303,4.798985947150887,29,29
2460,842.8905,0.345,0.02,0.10434782608695652,1369.6249999999998,27.3925,0.036,842.8905,0.345,0.02,1.6128517915046439,0.2665718829853208,6.581268375144484,0.2851750938351561,1.8786233452769778,7.900919468839393,29,29
2461,842.8905,0.345,0.0218,0.10434782608695652,1256.5366972477063,27.3925,0.036,842.8905,0.345,0.0218,1.5318407101010643,0.2571361120777865,6.552084912568515,0.27888548473579733,1.7955722570996535,7.560623190956868,29,29
2462,842.8905,0.345,0.0238,0.10434782608695652,1150.9453781512605,27.3925,0.036,842.8905,0.345,0.0238,1.4640810329881562,0.24864444494339666,6.5519670749388075,0.2715079604422451,1.6934236993557086,7.142088942472255,29,29
2463,842.8905,0.345,0.026,0.10434782608695652,1053.5576923076924,27.3925,0.036,842.8905,0.345,0.026,1.3733512797390792,0.23680371751898338,6.533151470235049,0.26232320630844946,1.567802137220393,6.6333028810697465,29,29
2464,842.8905,0.345,0.0283,0.10434782608695652,967.9328621908127,27.3925,0.036,842.8905,0.345,0.0283,1.2523975383878518,0.22328005606858461,6.524556547079863,0.24969428245631292,1.3962381311325947,5.953986801770438,29,29
2465,842.8905,0.3762,0.02,0.09569377990430622,1369.6249999999998,27.3925,0.036,842.8905,0.3762,0.02,1.7284571080806037,0.28071904964924216,6.782804185491719,0.31859980063155646,2.081224036056553,8.71858731251395,29,29
2466,842.8905,0.3762,0.0218,0.09569377990430622,1256.5366972477063,27.3925,0.036,842.8905,0.3762,0.0218,1.6593963407279244,0.2728055972722353,6.7616516335036385,0.3129167034204574,1.9931341484317164,8.358321581488937,29,29
2467,842.8905,0.3762,0.0238,0.09569377990430622,1150.9453781512605,27.3925,0.036,842.8905,0.3762,0.0238,1.588836453612529,0.2647491395155775,6.758605883773945,0.30653402040070377,1.9012682561087588,7.981577701395061,29,29
2468,842.8905,0.3762,0.026,0.09569377990430622,1053.5576923076924,27.3925,0.036,842.8905,0.3762,0.026,1.4970101448914672,0.2548962914954325,6.76896299926473,0.2990561376857497,1.7947024088527397,7.544515273326652,29,29
2469,842.8905,0.3762,0.0283,0.09569377990430622,967.9328621908127,27.3925,0.036,842.8905,0.3762,0.0283,1.3999344898682984,0.24183010532213237,6.715914509294809,0.28863946137891694,1.6521319306722382,6.967413217672357,29,29
2470,842.8905,0.4103,0.02,0.08774067755300999,1369.6249999999998,27.3925,0.036,842.8905,0.4103,0.02,1.8047844723732767,0.29235646104194496,6.991766692236731,0.35164779106869837,2.275050839017974,9.49035059735575,29,29
2471,842.8905,0.4103,0.0218,0.08774067755300999,1256.5366972477063,27.3925,0.036,842.8905,0.4103,0.0218,1.7631035684615874,0.28646010058843413,7.004707042386453,0.3468313414120753,2.204860150554268,9.201978129672701,29,29
2472,842.8905,0.4103,0.0238,0.08774067755300999,1150.9453781512605,27.3925,0.036,842.8905,0.4103,0.0238,1.7119786307138762,0.27888589324224655,6.99843784419677,0.340836872202761,2.1139913255413063,8.831004895884588,29,29
2473,842.8905,0.4103,0.026,0.08774067755300999,1053.5576923076924,27.3925,0.036,842.8905,0.4103,0.026,1.622651262292821,0.2689502978501874,6.968777220654764,0.3339879354523679,2.0072095986375125,8.395320604224711,29,29
2474,842.8905,0.4103,0.0283,0.08774067755300999,967.9328621908127,27.3925,0.036,842.8905,0.4103,0.0283,1.5327067922567639,0.2588388414768438,6.960542074767283,0.3260149699673799,1.886571298636574,7.903402690061538,29,29
2475,919.1786,0.2901,0.02,0.12409513960703204,1369.6249999999998,27.3925,0.036,919.1786,0.2901,0.02,1.3322932036728021,0.22876578063461264,6.109217579108225,0.21059007194653695,1.4165370951286769,6.020728806300894,29,29
2476,919.1786,0.2901,0.0218,0.12409513960703204,1256.5366972477063,27.3925,0.036,919.1786,0.2901,0.0218,1.2557022241684423,0.21877157839963518,6.102054972955236,0.20227899362897095,1.3164322863833553,5.616808156021718,29,29
2477,919.1786,0.2901,0.0238,0.12409513960703204,1150.9453781512605,27.3925,0.036,919.1786,0.2901,0.0238,1.1603455465044696,0.20583410992746073,6.08364497572758,0.1903363708604553,1.1818740471056455,5.086810287120505,29,29
2478,919.1786,0.2901,0.026,0.12409513960703204,1053.5576923076924,27.3925,0.036,919.1786,0.2901,0.026,1.0580124559479844,0.19305054845132458,6.092830549510781,0.17267836032216916,0.9942835622810798,4.3841253745708775,29,29
2479,919.1786,0.2901,0.0283,0.12409513960703204,967.9328621908127,27.3925,0.036,919.1786,0.2901,0.0283,0.9827038915493975,0.17633639209816065,6.103386877363069,0.15659340360021587,0.8894259390189417,3.950702648944604,29,29
2480,919.1786,0.3164,0.02,0.11378002528445005,1369.6249999999998,27.3925,0.036,919.1786,0.3164,0.02,1.47161388744853,0.2468126544243602,6.323976104924777,0.24487166739120642,1.633083931349017,6.902866381497016,29,29
2481,919.1786,0.3164,0.0218,0.11378002528445005,1256.5366972477063,27.3925,0.036,919.1786,0.3164,0.0218,1.4035230173130326,0.23790676153309345,6.309656051740045,0.2382699472804388,1.5472448402970411,6.554082337651323,29,29
2482,919.1786,0.3164,0.0238,0.11378002528445005,1150.9453781512605,27.3925,0.036,919.1786,0.3164,0.0238,1.3065962374841715,0.22685723998795806,6.304383500589613,0.22862194607555686,1.4288487003164556,6.074384394622263,29,29
2483,919.1786,0.3164,0.026,0.11378002528445005,1053.5576923076924,27.3925,0.036,919.1786,0.3164,0.026,1.19437344692415,0.21364640601098084,6.290140630774298,0.2156457400752288,1.2722862165021638,5.455738087345724,29,29
2484,919.1786,0.3164,0.0283,0.11378002528445005,967.9328621908127,27.3925,0.036,919.1786,0.3164,0.0283,1.0677290113158355,0.19650292145198756,6.261383101791654,0.1957131354963822,1.057508919096159,4.644214139759208,29,29
2485,919.1786,0.345,0.02,0.10434782608695652,1369.6249999999998,27.3925,0.036,919.1786,0.345,0.02,1.5853357960613526,0.2628235918060231,6.5179242533898405,0.2775004352334675,1.8308134320847143,7.71130366359404,29,29
2486,919.1786,0.345,0.0218,0.10434782608695652,1256.5366972477063,27.3925,0.036,919.1786,0.345,0.0218,1.519898632071629,0.25473674175001454,6.497466822059489,0.2727235831788139,1.7603267413996668,7.419351223493329,29,29
2487,919.1786,0.345,0.0238,0.10434782608695652,1150.9453781512605,27.3925,0.036,919.1786,0.345,0.0238,1.4394844692295317,0.24447621957621835,6.494048362302887,0.2650580110023562,1.65453381504258,6.986892978451664,29,29
2488,919.1786,0.345,0.026,0.10434782608695652,1053.5576923076924,27.3925,0.036,919.1786,0.345,0.026,1.341621246872724,0.23265468584523993,6.482266326738885,0.2546334504110792,1.521062777535326,6.447533367469906,29,29
2489,919.1786,0.345,0.0283,0.10434782608695652,967.9328621908127,27.3925,0.036,919.1786,0.345,0.0283,1.2092527053532154,0.21757590211362188,6.4703653848169225,0.2395485328089097,1.325105281656087,5.676054461025877,29,29
2490,919.1786,0.3762,0.02,0.09569377990430622,1369.6249999999998,27.3925,0.036,919.1786,0.3762,0.02,1.7136957998472129,0.27814017020066273,6.717232715711672,0.3116449300569639,2.042676624820654,8.564478198063044,29,29
2491,919.1786,0.3762,0.0218,0.09569377990430622,1256.5366972477063,27.3925,0.036,919.1786,0.3762,0.0218,1.6341524613197662,0.2695932800374154,6.703602200925359,0.3063731607229039,1.9596019028868328,8.22372511184254,29,29
2492,919.1786,0.3762,0.0238,0.09569377990430622,1150.9453781512605,27.3925,0.036,919.1786,0.3762,0.0238,1.5584566885449949,0.26064085353177474,6.688222051914974,0.2994098728242085,1.8649245724063002,7.83529359936302,29,29
2493,919.1786,0.3762,0.026,0.09569377990430622,1053.5576923076924,27.3925,0.036,919.1786,0.3762,0.026,1.462590069165823,0.2495575978941064,6.688894076771342,0.29145327791014475,1.7446428995829222,7.344357647616957,29,29
2494,919.1786,0.3762,0.0283,0.09569377990430622,967.9328621908127,27.3925,0.036,919.1786,0.3762,0.0283,1.3698183761599751,0.23783209317961027,6.678392302282247,0.28147056839424184,1.6077433778630814,6.789992898811822,29,29
2495,919.1786,0.4103,0.02,0.08774067755300999,1369.6249999999998,27.3925,0.036,919.1786,0.4103,0.02,1.7961707993134046,0.29029359505362906,6.941076697720589,0.3446613344467759,2.2388409505231346,9.347337283315932,29,29
2496,919.1786,0.4103,0.0218,0.08774067755300999,1256.5366972477063,27.3925,0.036,919.1786,0.4103,0.0218,1.735946359187872,0.2816071791182951,6.910332621898266,0.3399273265122822,2.1635050323398506,9.03910657259468,29,29
2497,919.1786,0.4103,0.0238,0.08774067755300999,1150.9453781512605,27.3925,0.036,919.1786,0.4103,0.0238,1.6938811160817058,0.2764549040827811,6.916276082002702,0.3342677397493535,2.079783214235396,8.695284238850158,29,29
2498,919.1786,0.4103,0.026,0.08774067755300999,1053.5576923076924,27.3925,0.036,919.1786,0.4103,0.026,1.5956540402288317,0.26538500658197234,6.910134893863192,0.3270019836346728,1.9708570006936457,8.24976487551302,29,29
2499,919.1786,0.4103,0.0283,0.08774067755300999,967.9328621908127,27.3925,0.036,919.1786,0.4103,0.0283,1.5041817109729894,0.2544520672187437,6.8916274473238985,0.3182942672692569,1.8391519463368589,7.714615833237687,29,29
2500,649.9574,0.2901,0.02,0.08790072388831437,1493.585,29.8717,0.0255,649.9574,0.2901,0.02,1.150451573405732,0.18282662110651435,4.924953038952294,0.1365063877007307,0.7512425908114613,3.465331162786202,29,29
2501,649.9574,0.2901,0.0218,0.08790072388831437,1370.2614678899083,29.8717,0.0255,649.9574,0.2901,0.0218,1.1326428037958207,0.17276693257256623,4.912643537179365,0.13514906113295017,0.7551494152267857,3.361920872370785,29,29
2502,649.9574,0.2901,0.0238,0.08790072388831437,1255.1134453781513,29.8717,0.0255,649.9574,0.2901,0.0238,1.207562970828123,0.17009381391360276,4.893685481006564,0.14574501726830283,0.8884232056183099,3.6466290689050975,29,29
2503,649.9574,0.2901,0.026,0.08790072388831437,1148.9115384615386,29.8717,0.0255,649.9574,0.2901,0.026,1.4372188292462316,0.1889131380257589,4.961073751725616,0.1750980245397793,1.2202398742419038,4.7706906011228245,29,29
2504,649.9574,0.2901,0.0283,0.08790072388831437,1055.5371024734984,29.8717,0.0255,649.9574,0.2901,0.0283,1.6535771198596658,0.2109647073213712,5.005811718284567,0.21409987944091838,1.6281768079591596,6.301156634390386,29,29
2505,649.9574,0.3164,0.02,0.08059418457648546,1493.585,29.8717,0.0255,649.9574,0.3164,0.02,1.226098122749899,0.1988120981311123,5.05486140901886,0.135295080803451,0.8697201077092992,3.9847005127120427,29,29
2506,649.9574,0.3164,0.0218,0.08059418457648546,1370.2614678899083,29.8717,0.0255,649.9574,0.3164,0.0218,1.1564633495441161,0.18479201274771917,4.996952651523839,0.1258481094761788,0.7944380217862372,3.6505009894830316,29,29
2507,649.9574,0.3164,0.0238,0.08059418457648546,1255.1134453781513,29.8717,0.0255,649.9574,0.3164,0.0238,1.1848743599233607,0.1776198693103858,4.981884400541146,0.13088335863307546,0.8772006427442753,3.7803695972207962,29,29
2508,649.9574,0.3164,0.026,0.08059418457648546,1148.9115384615386,29.8717,0.0255,649.9574,0.3164,0.026,1.3068881463539666,0.18040225098973267,4.98632709250185,0.150729128652062,1.079251077231579,4.373796951555985,29,29
2509,649.9574,0.3164,0.0283,0.08059418457648546,1055.5371024734984,29.8717,0.0255,649.9574,0.3164,0.0283,1.6243143568421605,0.2075476127005901,5.056622982913455,0.19070871088403019,1.5284375591930994,6.033513152463317,29,29
2510,649.9574,0.345,0.02,0.07391304347826087,1493.585,29.8717,0.0255,649.9574,0.345,0.02,1.3092067097060704,0.21435531892493023,5.162321685981757,0.14518894501570634,1.0162703402082744,4.5871686457295535,29,29
2511,649.9574,0.345,0.0218,0.07391304347826087,1370.2614678899083,29.8717,0.0255,649.9574,0.345,0.0218,1.232619025498097,0.20105044968655303,5.129270864943462,0.1323889654413878,0.9115553881281608,4.168629310053856,29,29
2512,649.9574,0.345,0.0238,0.07391304347826087,1255.1134453781513,29.8717,0.0255,649.9574,0.345,0.0238,1.1963698784480523,0.18787811458936382,5.09200845089773,0.12538260438391113,0.8849622171861165,3.9638409595132362,29,29
2513,649.9574,0.345,0.026,0.07391304347826087,1148.9115384615386,29.8717,0.0255,649.9574,0.345,0.026,1.312114588562918,0.18791741502299106,5.084988704724727,0.1414184206353709,1.0829535037621698,4.512600428729849,29,29
2514,649.9574,0.345,0.0283,0.07391304347826087,1055.5371024734984,29.8717,0.0255,649.9574,0.345,0.0283,1.4851399362176838,0.19870237951372727,5.125424161793669,0.16738487401534202,1.3532553659727435,5.43275304205827,29,29
2515,649.9574,0.3762,0.02,0.06778309409888357,1493.585,29.8717,0.0255,649.9574,0.3762,0.02,1.400327291366585,0.22979790703105807,5.271484781680233,0.16139780248157998,1.1819412380679146,5.256267351829993,29,29
2516,649.9574,0.3762,0.0218,0.06778309409888357,1370.2614678899083,29.8717,0.0255,649.9574,0.3762,0.0218,1.3100395688184265,0.21660578753941764,5.233941504958215,0.1482446565329398,1.0605818062999282,4.782969828661277,29,29
2517,649.9574,0.3762,0.0238,0.06778309409888357,1255.1134453781513,29.8717,0.0255,649.9574,0.3762,0.0238,1.2276692103148046,0.20093407268009997,5.1833285435861525,0.1351037331476028,0.9701381455059348,4.386631795222552,29,29
2518,649.9574,0.3762,0.026,0.06778309409888357,1148.9115384615386,29.8717,0.0255,649.9574,0.3762,0.026,1.2571624268802568,0.190328562385608,5.178469481761581,0.13753606178862254,1.0477770630346357,4.508035794714247,29,29
2519,649.9574,0.3762,0.0283,0.06778309409888357,1055.5371024734984,29.8717,0.0255,649.9574,0.3762,0.0283,1.4037672709880462,0.19454111603805682,5.166284442705778,0.15997584437880935,1.2954163786840722,5.317066110168775,29,29
2520,649.9574,0.4103,0.02,0.06214964660004874,1493.585,29.8717,0.0255,649.9574,0.4103,0.02,1.4910428727313159,0.24534953746471086,5.374193164916615,0.18175187628511066,1.3564375839632583,5.968689220931177,29,29
2521,649.9574,0.4103,0.0218,0.06214964660004874,1370.2614678899083,29.8717,0.0255,649.9574,0.4103,0.0218,1.3774978819963883,0.23140954729834798,5.336044917348252,0.16741670636769404,1.2046129113221018,5.376711951015052,29,29
2522,649.9574,0.4103,0.0238,0.06214964660004874,1255.1134453781513,29.8717,0.0255,649.9574,0.4103,0.0238,1.2631728900809818,0.21399681534785128,5.312580487607653,0.15032712845076124,1.0577104785295868,4.799144697999816,29,29
2523,649.9574,0.4103,0.026,0.06214964660004874,1148.9115384615386,29.8717,0.0255,649.9574,0.4103,0.026,1.2360081671957628,0.20089866955201946,5.274245350166767,0.1450940451245286,1.048365235309919,4.644771158104443,29,29
2524,649.9574,0.4103,0.0283,0.06214964660004874,1055.5371024734984,29.8717,0.0255,649.9574,0.4103,0.0283,1.3592501399053702,0.19965946506446008,5.26657527665567,0.16183982315609324,1.2547464240845725,5.266917646854317,29,29
2525,708.7836,0.2901,0.02,0.08790072388831437,1493.585,29.8717,0.0255,708.7836,0.2901,0.02,1.133966764197379,0.17640152173952783,4.886667989609368,0.14094217209684518,0.7251637652912034,3.3533474185341587,29,29
2526,708.7836,0.2901,0.0218,0.08790072388831437,1370.2614678899083,29.8717,0.0255,708.7836,0.2901,0.0218,1.1068243549909398,0.16665563368523112,4.8490097720716845,0.14112487429914194,0.7354064010153007,3.237330998761685,29,29
2527,708.7836,0.2901,0.0238,0.08790072388831437,1255.1134453781513,29.8717,0.0255,708.7836,0.2901,0.0238,1.2014001398180647,0.1665224214590343,4.845804798508741,0.1545911486245966,0.8967110372825512,3.6458926661700923,29,29
2528,708.7836,0.2901,0.026,0.08790072388831437,1148.9115384615386,29.8717,0.0255,708.7836,0.2901,0.026,1.473504635630351,0.18851788383791981,4.905076756264296,0.1847875972077929,1.2619726205484176,4.899218640516821,29,29
2529,708.7836,0.2901,0.0283,0.08790072388831437,1055.5371024734984,29.8717,0.0255,708.7836,0.2901,0.0283,1.772743485998306,0.22125504601295035,4.99010177004579,0.23200518887264857,1.8107098441585194,7.035819445196147,29,29
2530,708.7836,0.3164,0.02,0.08059418457648546,1493.585,29.8717,0.0255,708.7836,0.3164,0.02,1.188777193711879,0.19037234114513807,4.984769126712217,0.1345927245084395,0.8184457358915701,3.775434765874224,29,29
2531,708.7836,0.3164,0.0218,0.08059418457648546,1370.2614678899083,29.8717,0.0255,708.7836,0.3164,0.0218,1.155382781178752,0.17941094258642665,4.969107899275559,0.1286484992948066,0.787360942704152,3.5884236586235234,29,29
2532,708.7836,0.3164,0.0238,0.08059418457648546,1255.1134453781513,29.8717,0.0255,708.7836,0.3164,0.0238,1.1970725923940284,0.17360826737786839,4.949778275117707,0.13554920987868913,0.8862219111937871,3.7616790850100705,29,29
