n,tau,tau_motor,k_rate,k_motor,gain_rate_grid,tau_grid,gain_motor_grid,tau_motor_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
568,0.04,0.158,70710.7,0.5759493670886076,2828.428,0.04,0.091,0.158,5.442398124058369,0.6104034584235458,16.46628748591173,1.0534516508271472,0.5322591033073971,0.5680147680533572,29,29
569,0.04,0.224,70710.7,0.40625,2828.428,0.04,0.091,0.224,5.945545598172066,0.675911106901588,18.464243899610377,1.142067084538926,0.5319366380913688,0.5680147680533572,29,29
570,0.04,0.056,70710.7,2.2857142857142856,2828.428,0.04,0.128,0.056,4.707711026524472,0.521888493321705,13.598531264304183,0.9263070376534643,0.5326269904442573,0.5680147680533572,29,29
571,0.04,0.079,70710.7,1.620253164556962,2828.428,0.04,0.128,0.079,4.955838930431861,0.5519037630727074,14.424243470737862,0.9644456073572009,0.5325646461435424,0.5680147680533572,29,29
572,0.04,0.112,70710.7,1.1428571428571428,2828.428,0.04,0.128,0.112,5.230752966444718,0.5909302768019334,15.677530638737306,1.0143285226169025,0.5323938486616796,0.5680147680533572,29,29
573,0.04,0.158,70710.7,0.810126582278481,2828.428,0.04,0.128,0.158,5.581761617305757,0.6295231274894882,17.0332841377407,1.0798441941956618,0.5322131757391413,0.5680147680533572,29,29
574,0.04,0.224,70710.7,0.5714285714285714,2828.428,0.04,0.128,0.224,6.086048005793889,0.6975667237624146,19.048388250031962,1.174032591753842,0.5317835787478379,0.5680147680533572,29,29
575,0.08,0.056,35355.35,0.5714285714285714,2828.428,0.08,0.032,0.056,3.6782931241730394,0.37797484642071444,11.691765022290925,0.7479628658208991,0.416593006746568,0.5680147680533586,29,29
576,0.08,0.079,35355.35,0.4050632911392405,2828.428,0.08,0.032,0.079,3.7812662158969834,0.3908059374020497,11.97917179753838,0.7631627400567342,0.42348579337787834,0.5680147680533576,29,29
577,0.08,0.112,35355.35,0.2857142857142857,2828.428,0.08,0.032,0.112,3.9640977116698224,0.41479163116450135,12.494202337242495,0.7921604229796704,0.4407184880896816,0.5680147680533576,29,29
578,0.08,0.158,35355.35,0.20253164556962025,2828.428,0.08,0.032,0.158,4.219305410522222,0.45589123942659254,13.237897085126157,0.8459541379489914,0.47292938851606375,0.5680147680533576,29,29
579,0.08,0.224,35355.35,0.14285714285714285,2828.428,0.08,0.032,0.224,4.681858760856808,0.515592644473009,14.85883720138485,0.929407946108912,0.5181493550709785,0.5680147680533572,29,29
580,0.08,0.056,35355.35,0.8035714285714285,2828.428,0.08,0.045,0.056,4.0550503528559885,0.44120668616546843,12.175517692696333,0.8126676536643384,0.4726506664758124,0.5680147680533572,29,29
581,0.08,0.079,35355.35,0.5696202531645569,2828.428,0.08,0.045,0.079,4.146953358702926,0.4514592028716001,12.461540041807794,0.8299149740605635,0.4789449170737522,0.5680147680533572,29,29
582,0.08,0.112,35355.35,0.40178571428571425,2828.428,0.08,0.045,0.112,4.313907035257576,0.4717636407558675,13.117795670691457,0.8608960467909913,0.4967966587322843,0.5680147680533572,29,29
583,0.08,0.158,35355.35,0.28481012658227844,2828.428,0.08,0.045,0.158,4.577648047776492,0.5038454452900301,13.977740831876897,0.9112901014855672,0.5238331055769547,0.5680147680533572,29,29
584,0.08,0.224,35355.35,0.20089285714285712,2828.428,0.08,0.045,0.224,4.979904430646742,0.554517666268296,15.606059091493098,0.9856671581990898,0.5325577186642623,0.5680147680533572,29,29
585,0.08,0.056,35355.35,1.1428571428571428,2828.428,0.08,0.064,0.056,4.41559022732887,0.4843153411202492,12.435177360094643,0.8664836513093547,0.5317523589007026,0.5680147680533572,29,29
586,0.08,0.079,35355.35,0.810126582278481,2828.428,0.08,0.064,0.079,4.485966917459559,0.4945659966389202,12.90311170475666,0.8842967842961237,0.5321804938022293,0.5680147680533572,29,29
587,0.08,0.112,35355.35,0.5714285714285714,2828.428,0.08,0.064,0.112,4.628458642392904,0.5109371931121415,13.726806808638457,0.9122293730834401,0.5327270105040158,0.5680147680533572,29,29
588,0.08,0.158,35355.35,0.4050632911392405,2828.428,0.08,0.064,0.158,4.885970608291951,0.5412101858256201,14.755878254170824,0.9567763526131436,0.5326307802782544,0.5680147680533572,29,29
589,0.08,0.224,35355.35,0.2857142857142857,2828.428,0.08,0.064,0.224,5.270358820059358,0.5930452712107797,16.42605914981382,1.031744569361851,0.5324330151751211,0.5680147680533572,29,29
590,0.08,0.056,35355.35,1.625,2828.428,0.08,0.091,0.056,4.566523187647181,0.5015042115900774,12.748583585069902,0.8835999011212969,0.5327204045759203,0.5680147680533572,29,29
591,0.08,0.079,35355.35,1.1518987341772151,2828.428,0.08,0.091,0.079,4.615793550325269,0.5132897803517827,13.393007098260309,0.9074883981168878,0.5327083195081521,0.5680147680533572,29,29
592,0.08,0.112,35355.35,0.8125,2828.428,0.08,0.091,0.112,4.829912722009327,0.5315008900503613,14.225376179846423,0.9413263674226595,0.532627579889327,0.5680147680533572,29,29
593,0.08,0.158,35355.35,0.5759493670886076,2828.428,0.08,0.091,0.158,5.019241978421394,0.5677125610121058,15.380573427304284,0.9926701366929819,0.532556417912711,0.5680147680533572,29,29
594,0.08,0.224,35355.35,0.40625,2828.428,0.08,0.091,0.224,5.545071139134696,0.6246595765845577,17.254865698283233,1.0734228303884532,0.5321981009528898,0.5680147680533572,29,29
595,0.08,0.056,35355.35,2.2857142857142856,2828.428,0.08,0.128,0.056,4.5459966236792635,0.5061468143616725,12.900226329686964,0.897572847137867,0.5327260323906537,0.5680147680533572,29,29
596,0.08,0.079,35355.35,1.620253164556962,2828.428,0.08,0.128,0.079,4.740198817005718,0.5233275015247939,13.768977892174336,0.926716178737896,0.532659733660904,0.5680147680533572,29,29
597,0.08,0.112,35355.35,1.1428571428571428,2828.428,0.08,0.128,0.112,4.927742462516399,0.5493637773251167,14.70258653304688,0.9673630999573783,0.532582808236411,0.5680147680533572,29,29
598,0.08,0.158,35355.35,0.810126582278481,2828.428,0.08,0.128,0.158,5.265437803385073,0.5964803347943937,16.072487464053186,1.0244360970622466,0.5323731747808852,0.5680147680533572,29,29
599,0.08,0.224,35355.35,0.5714285714285714,2828.428,0.08,0.128,0.224,5.707639247724733,0.6509453981091138,17.922260887779853,1.1090065182471913,0.5321295294140884,0.5680147680533572,29,29
600,0.16,0.056,17677.675,0.5714285714285714,2828.428,0.16,0.032,0.056,2.9150664018286605,0.3240421853737796,9.465201222500403,0.6149842249690701,0.38966965398875936,0.5680147680533586,29,29
601,0.16,0.079,17677.675,0.4050632911392405,2828.428,0.16,0.032,0.079,3.0175557906532346,0.33349723839315726,9.856680161459517,0.6319698426949539,0.393591496983918,0.5680147680533586,29,29
602,0.16,0.112,17677.675,0.2857142857142857,2828.428,0.16,0.032,0.112,3.1899311077609296,0.348205910037314,10.237030037119649,0.6672413948075263,0.4041639660272719,0.5680147680533576,29,29
603,0.16,0.158,17677.675,0.20253164556962025,2828.428,0.16,0.032,0.158,3.5490776962117163,0.38268758390296287,11.27597107995336,0.7303961903892786,0.428453034315099,0.5680147680533576,29,29
604,0.16,0.224,17677.675,0.14285714285714285,2828.428,0.16,0.032,0.224,4.0128478364736075,0.4330271615475214,12.753936478126928,0.8124147199062968,0.4631094195468657,0.5680147680533576,29,29
605,0.16,0.056,17677.675,0.8035714285714285,2828.428,0.16,0.045,0.056,3.561336446769885,0.3779518575277991,11.181637610384069,0.7303483871790954,0.42682918772861983,0.5680147680533576,29,29
606,0.16,0.079,17677.675,0.5696202531645569,2828.428,0.16,0.045,0.079,3.644727654692924,0.38405497724299414,11.381666762400615,0.7430515468386113,0.4320906292676967,0.5680147680533576,29,29
607,0.16,0.112,17677.675,0.40178571428571425,2828.428,0.16,0.045,0.112,3.7904715302488152,0.4023623876660353,11.786371864657681,0.7681539104475011,0.4436984357447307,0.5680147680533576,29,29
608,0.16,0.158,17677.675,0.28481012658227844,2828.428,0.16,0.045,0.158,4.014926886814683,0.4324914643783801,12.510554099939032,0.8108973948096098,0.4643874095708119,0.5680147680533576,29,29
609,0.16,0.224,17677.675,0.20089285714285712,2828.428,0.16,0.045,0.224,4.364884868561822,0.47997288361735774,13.860853886986547,0.8800570272261623,0.49656914853048917,0.5680147680533572,29,29
610,0.16,0.056,17677.675,1.1428571428571428,2828.428,0.16,0.064,0.056,3.939522993083581,0.42442440373244955,11.856207076606816,0.7953563216853179,0.46434098160141235,0.5680147680533576,29,29
611,0.16,0.079,17677.675,0.810126582278481,2828.428,0.16,0.064,0.079,4.0213203703904306,0.4350421230617274,12.089796261754136,0.8070597214435755,0.4688355283964116,0.5680147680533576,29,29
612,0.16,0.112,17677.675,0.5714285714285714,2828.428,0.16,0.064,0.112,4.146145364406854,0.4477739549352338,12.618069975544728,0.8293824750243057,0.47969232383010985,0.5680147680533576,29,29
613,0.16,0.158,17677.675,0.4050632911392405,2828.428,0.16,0.064,0.158,4.362442410949778,0.47858985223884337,13.413519655713866,0.8709592737147626,0.5007475414383554,0.5680147680533572,29,29
614,0.16,0.224,17677.675,0.2857142857142857,2828.428,0.16,0.064,0.224,4.764585877600696,0.5276466836985416,14.933028016920147,0.9429771710829984,0.5302829532959525,0.5680147680533572,29,29
615,0.16,0.056,17677.675,1.625,2828.428,0.16,0.091,0.056,4.294298704794234,0.4668436085744823,12.231214441977249,0.8416007605417026,0.5122694690161084,0.5680147680533572,29,29
616,0.16,0.079,17677.675,1.1518987341772151,2828.428,0.16,0.091,0.079,4.352164776546979,0.47698203983774784,12.5915901698984,0.8576536435048525,0.5166965359330195,0.5680147680533572,29,29
617,0.16,0.112,17677.675,0.8125,2828.428,0.16,0.091,0.112,4.455744536878195,0.49279835921618514,13.282751977474701,0.8820691366336153,0.5234609831318019,0.5680147680533572,29,29
618,0.16,0.158,17677.675,0.5759493670886076,2828.428,0.16,0.091,0.158,4.669613671389127,0.5185428109869279,14.140722220536214,0.9241740255216988,0.5317944955527322,0.5680147680533572,29,29
619,0.16,0.224,17677.675,0.40625,2828.428,0.16,0.091,0.224,5.01169821843083,0.5648115078629893,15.671962352271388,0.9939944881719804,0.5325442245227313,0.5680147680533572,29,29
620,0.16,0.056,17677.675,2.2857142857142856,2828.428,0.16,0.128,0.056,4.432926540914107,0.4879690762213964,12.471615117925705,0.8710010217593652,0.5327986357478426,0.5680147680533572,29,29
621,0.16,0.079,17677.675,1.620253164556962,2828.428,0.16,0.128,0.079,4.516051582900556,0.49874225023135327,12.918208132159371,0.8897860887830227,0.5327547355058735,0.5680147680533572,29,29
622,0.16,0.112,17677.675,1.1428571428571428,2828.428,0.16,0.128,0.112,4.680849780761562,0.519863500099058,13.79269068787425,0.9172224433700816,0.5326795487639922,0.5680147680533572,29,29
623,0.16,0.158,17677.675,0.810126582278481,2828.428,0.16,0.128,0.158,4.911790669591999,0.5455995421901358,14.842746848394494,0.9620618178365744,0.532590059038007,0.5680147680533572,29,29
624,0.16,0.224,17677.675,0.5714285714285714,2828.428,0.16,0.128,0.224,5.304092926196773,0.5974970873263302,16.513388956941757,1.036919677783093,0.5323738812456595,0.5680147680533572,29,29
